timeStamp,elapsed,responseCode,threadName,dataType,Latency,SampleCount,ErrorCount,IdleTime,Connect
1686603400094,345,200,Grupo de Usuários 1-80,text,323,1,0,0,0
1686603399871,580,200,Grupo de Usuários 1-99,text,573,1,0,0,311
1686603400002,457,200,Grupo de Usuários 1-78,text,436,1,0,0,0
1686603400132,345,200,Grupo de Usuários 1-59,text,338,1,0,0,0
1686603399849,662,200,Grupo de Usuários 1-101,text,662,1,0,0,330
1686603400234,277,200,Grupo de Usuários 1-228,text,243,1,0,0,0
1686603400227,297,200,Grupo de Usuários 1-230,text,284,1,0,0,0
1686603399931,593,200,Grupo de Usuários 1-250,text,580,1,0,0,306
1686603400080,459,200,Grupo de Usuários 1-58,text,444,1,0,0,0
1686603400187,366,200,Grupo de Usuários 1-54,text,352,1,0,0,0
1686603400206,354,200,Grupo de Usuários 1-61,text,341,1,0,0,0
1686603400085,579,200,Grupo de Usuários 1-102,text,566,1,0,0,312
1686603400383,281,200,Grupo de Usuários 1-115,text,268,1,0,0,0
1686603400340,317,200,Grupo de Usuários 1-231,text,295,1,0,0,0
1686603400224,398,200,Grupo de Usuários 1-211,text,385,1,0,0,0
1686603400057,542,200,Grupo de Usuários 1-209,text,529,1,0,0,0
1686603400056,543,200,Grupo de Usuários 1-114,text,530,1,0,0,0
1686603400464,272,200,Grupo de Usuários 1-63,text,272,1,0,0,0
1686603399893,847,200,Grupo de Usuários 1-100,text,842,1,0,0,323
1686603400358,382,200,Grupo de Usuários 1-212,text,377,1,0,0,0
1686603400468,280,200,Grupo de Usuários 1-232,text,267,1,0,0,0
1686603400359,402,200,Grupo de Usuários 1-62,text,389,1,0,0,0
1686603400524,277,200,Grupo de Usuários 1-117,text,270,1,0,0,0
1686603400254,568,200,Grupo de Usuários 1-208,text,555,1,0,0,0
1686603400507,360,200,Grupo de Usuários 1-233,text,340,1,0,0,0
1686603400550,407,200,Grupo de Usuários 1-213,text,367,1,0,0,0
1686603400357,600,200,Grupo de Usuários 1-103,text,600,1,0,0,313
1686603400463,494,200,Grupo de Usuários 1-83,text,494,1,0,0,0
1686603400585,380,200,Grupo de Usuários 1-82,text,372,1,0,0,0
1686603400713,266,200,Grupo de Usuários 1-119,text,251,1,0,0,0
1686603400652,341,200,Grupo de Usuários 1-85,text,319,1,0,0,0
1686603400307,692,200,Grupo de Usuários 1-105,text,680,1,0,0,344
1686603400589,410,200,Grupo de Usuários 1-81,text,390,1,0,0,0
1686603400722,304,200,Grupo de Usuários 1-84,text,284,1,0,0,0
1686603400745,281,200,Grupo de Usuários 1-234,text,261,1,0,0,0
1686603400791,255,200,Grupo de Usuários 1-215,text,249,1,0,0,0
1686603400729,325,200,Grupo de Usuários 1-65,text,311,1,0,0,0
1686603400894,268,200,Grupo de Usuários 1-67,text,256,1,0,0,0
1686603400866,271,200,Grupo de Usuários 1-236,text,249,1,0,0,0
1686603400829,279,200,Grupo de Usuários 1-121,text,273,1,0,0,0
1686603400844,332,200,Grupo de Usuários 1-214,text,318,1,0,0,0
1686603400896,280,200,Grupo de Usuários 1-235,text,260,1,0,0,0
1686603400637,624,200,Grupo de Usuários 1-118,text,610,1,0,0,0
1686603400998,263,200,Grupo de Usuários 1-87,text,249,1,0,0,0
1686603400999,316,200,Grupo de Usuários 1-237,text,291,1,0,0,0
1686603400974,353,200,Grupo de Usuários 1-216,text,341,1,0,0,0
1686603401054,286,200,Grupo de Usuários 1-66,text,273,1,0,0,0
1686603400928,441,200,Grupo de Usuários 1-120,text,434,1,0,0,0
1686603400801,588,200,Grupo de Usuários 1-108,text,588,1,0,0,314
1686603400854,579,200,Grupo de Usuários 1-107,text,572,1,0,0,315
1686603400721,718,200,Grupo de Usuários 1-106,text,712,1,0,0,306
1686603401152,329,200,Grupo de Usuários 1-238,text,304,1,0,0,0
1686603400963,542,200,Grupo de Usuários 1-86,text,518,1,0,0,0
1686603400636,869,200,Grupo de Usuários 1-104,text,853,1,0,0,321
1686603401242,277,200,Grupo de Usuários 1-124,text,268,1,0,0,0
1686603401258,289,200,Grupo de Usuários 1-64,text,277,1,0,0,0
1686603401125,432,200,Grupo de Usuários 1-88,text,410,1,0,0,0
1686603401307,273,200,Grupo de Usuários 1-89,text,272,1,0,0,0
1686603401263,334,200,Grupo de Usuários 1-91,text,317,1,0,0,0
1686603401226,378,200,Grupo de Usuários 1-123,text,363,1,0,0,0
1686603401086,616,200,Grupo de Usuários 1-110,text,610,1,0,0,303
1686603401276,442,200,Grupo de Usuários 1-122,text,426,1,0,0,0
1686603401397,321,200,Grupo de Usuários 1-68,text,305,1,0,0,0
1686603401149,600,200,Grupo de Usuários 1-109,text,584,1,0,0,313
1686603401392,357,200,Grupo de Usuários 1-239,text,333,1,0,0,0
1686603401223,538,200,Grupo de Usuários 1-217,text,526,1,0,0,0
1686603401213,548,200,Grupo de Usuários 1-219,text,536,1,0,0,0
1686603401566,282,200,Grupo de Usuários 1-220,text,271,1,0,0,0
1686603401515,346,200,Grupo de Usuários 1-241,text,327,1,0,0,0
1686603401580,281,200,Grupo de Usuários 1-127,text,268,1,0,0,0
1686603401510,365,200,Grupo de Usuários 1-126,text,351,1,0,0,0
1686603401439,436,200,Grupo de Usuários 1-125,text,430,1,0,0,0
1686603401468,413,200,Grupo de Usuários 1-69,text,401,1,0,0,0
1686603401679,277,200,Grupo de Usuários 1-128,text,269,1,0,0,0
1686603401218,738,200,Grupo de Usuários 1-218,text,724,1,0,0,0
1686603401283,673,200,Grupo de Usuários 1-90,text,651,1,0,0,0
1686603401734,277,200,Grupo de Usuários 1-71,text,258,1,0,0,0
1686603401341,710,200,Grupo de Usuários 1-240,text,685,1,0,0,0
1686603401737,319,200,Grupo de Usuários 1-72,text,310,1,0,0,0
1686603401411,656,200,Grupo de Usuários 1-70,text,645,1,0,0,0
1686603401762,305,200,Grupo de Usuários 1-242,text,289,1,0,0,0
1686603401699,376,200,Grupo de Usuários 1-243,text,362,1,0,0,0
1686603401402,673,200,Grupo de Usuários 1-111,text,665,1,0,0,323
1686603401738,346,200,Grupo de Usuários 1-129,text,329,1,0,0,0
1686603401778,306,200,Grupo de Usuários 1-222,text,289,1,0,0,0
1686603401592,592,200,Grupo de Usuários 1-116,text,579,1,0,0,317
1686603401800,377,200,Grupo de Usuários 1-93,text,358,1,0,0,0
1686603401591,580,200,Grupo de Usuários 1-221,text,567,1,0,0,0
1686603401555,616,200,Grupo de Usuários 1-113,text,610,1,0,0,314
1686603401774,368,200,Grupo de Usuários 1-74,text,363,1,0,0,0
1686603401472,646,200,Grupo de Usuários 1-112,text,631,1,0,0,309
1686603401795,316,200,Grupo de Usuários 1-94,text,295,1,0,0,0
1686603401780,322,200,Grupo de Usuários 1-92,text,304,1,0,0,0
1686603401839,353,200,Grupo de Usuários 1-223,text,338,1,0,0,0
1686603401964,279,200,Grupo de Usuários 1-224,text,257,1,0,0,0
1686603401912,358,200,Grupo de Usuários 1-244,text,335,1,0,0,0
1686603401898,395,200,Grupo de Usuários 1-75,text,382,1,0,0,0
1686603402022,288,200,Grupo de Usuários 1-73,text,276,1,0,0,0
1686603402008,312,200,Grupo de Usuários 1-98,text,290,1,0,0,0
1686603402018,302,200,Grupo de Usuários 1-95,text,280,1,0,0,0
1686603401962,408,200,Grupo de Usuários 1-245,text,385,1,0,0,0
1686603402042,338,200,Grupo de Usuários 1-130,text,329,1,0,0,0
1686603401840,578,200,Grupo de Usuários 1-114,text,566,1,0,0,311
1686603402066,367,200,Grupo de Usuários 1-246,text,346,1,0,0,0
1686603402090,363,200,Grupo de Usuários 1-225,text,350,1,0,0,0
1686603402203,291,200,Grupo de Usuários 1-247,text,270,1,0,0,0
1686603402223,296,200,Grupo de Usuários 1-76,text,280,1,0,0,0
1686603401805,714,200,Grupo de Usuários 1-115,text,698,1,0,0,306
1686603401939,595,200,Grupo de Usuários 1-117,text,589,1,0,0,318
1686603402197,350,200,Grupo de Usuários 1-226,text,337,1,0,0,0
1686603402302,274,200,Grupo de Usuários 1-131,text,268,1,0,0,0
1686603402345,292,200,Grupo de Usuários 1-77,text,275,1,0,0,0
1686603402336,284,200,Grupo de Usuários 1-97,text,265,1,0,0,0
1686603402266,349,200,Grupo de Usuários 1-96,text,328,1,0,0,0
1686603402276,338,200,Grupo de Usuários 1-227,text,326,1,0,0,0
1686603402321,371,200,Grupo de Usuários 1-248,text,348,1,0,0,0
1686603402372,333,200,Grupo de Usuários 1-229,text,326,1,0,0,0
1686603402502,288,200,Grupo de Usuários 1-249,text,264,1,0,0,0
1686603402500,290,200,Grupo de Usuários 1-99,text,266,1,0,0,0
1686603402165,649,200,Grupo de Usuários 1-119,text,632,1,0,0,344
1686603402484,353,200,Grupo de Usuários 1-80,text,337,1,0,0,0
1686603402493,357,200,Grupo de Usuários 1-78,text,344,1,0,0,0
1686603402425,437,200,Grupo de Usuários 1-79,text,425,1,0,0,0
1686603402571,338,200,Grupo de Usuários 1-250,text,317,1,0,0,0
1686603402588,328,200,Grupo de Usuários 1-228,text,316,1,0,0,0
1686603402582,334,200,Grupo de Usuários 1-230,text,322,1,0,0,0
1686603402569,360,200,Grupo de Usuários 1-134,text,347,1,0,0,0
1686603402541,402,200,Grupo de Usuários 1-101,text,381,1,0,0,0
1686603402355,605,200,Grupo de Usuários 1-121,text,598,1,0,0,323
1686603402599,375,200,Grupo de Usuários 1-132,text,361,1,0,0,0
1686603402758,271,200,Grupo de Usuários 1-232,text,256,1,0,0,0
1686603402774,270,200,Grupo de Usuários 1-231,text,255,1,0,0,0
1686603402692,364,200,Grupo de Usuários 1-136,text,352,1,0,0,0
1686603402762,417,200,Grupo de Usuários 1-133,text,404,1,0,0,0
1686603402403,770,200,Grupo de Usuários 1-118,text,755,1,0,0,312
1686603402862,290,200,Grupo de Usuários 1-135,text,286,1,0,0,0
1686603402838,273,200,Grupo de Usuários 1-100,text,248,1,0,0,0
1686603402824,287,200,Grupo de Usuários 1-138,text,255,1,0,0,0
1686603402678,571,200,Grupo de Usuários 1-124,text,556,1,0,0,297
1686603402510,745,200,Grupo de Usuários 1-120,text,731,1,0,0,311
1686603402806,475,200,Grupo de Usuários 1-137,text,461,1,0,0,0
1686603403044,267,200,Grupo de Usuários 1-81,text,251,1,0,0,0
1686603402873,445,200,Grupo de Usuários 1-233,text,438,1,0,0,0
1686603403044,280,200,Grupo de Usuários 1-105,text,260,1,0,0,0
1686603403037,301,200,Grupo de Usuários 1-85,text,287,1,0,0,0
1686603402976,362,200,Grupo de Usuários 1-82,text,348,1,0,0,0
1686603403005,348,200,Grupo de Usuários 1-83,text,333,1,0,0,0
1686603402979,387,200,Grupo de Usuários 1-103,text,367,1,0,0,0
1686603402788,578,200,Grupo de Usuários 1-102,text,558,1,0,0,0
1686603403076,326,200,Grupo de Usuários 1-139,text,314,1,0,0,0
1686603403047,375,200,Grupo de Usuários 1-84,text,363,1,0,0,0
1686603402864,578,200,Grupo de Usuários 1-123,text,565,1,0,0,302
1686603403028,414,200,Grupo de Usuários 1-234,text,401,1,0,0,0
1686603402898,607,200,Grupo de Usuários 1-122,text,600,1,0,0,295
1686603403211,300,200,Grupo de Usuários 1-235,text,287,1,0,0,0
1686603403263,284,200,Grupo de Usuários 1-87,text,258,1,0,0,0
1686603403255,296,200,Grupo de Usuários 1-236,text,292,1,0,0,0
1686603403013,561,200,Grupo de Usuários 1-126,text,545,1,0,0,305
1686603403041,655,200,Grupo de Usuários 1-125,text,641,1,0,0,369
1686603403280,353,200,Grupo de Usuários 1-141,text,338,1,0,0,0
1686603403035,594,200,Grupo de Usuários 1-127,text,583,1,0,0,324
1686603403389,315,200,Grupo de Usuários 1-237,text,300,1,0,0,0
1686603403115,589,200,Grupo de Usuários 1-128,text,581,1,0,0,314
1686603403476,266,200,Grupo de Usuários 1-108,text,246,1,0,0,0
1686603403471,271,200,Grupo de Usuários 1-106,text,251,1,0,0,0
1686603403477,272,200,Grupo de Usuários 1-140,text,258,1,0,0,0
1686603403397,358,200,Grupo de Usuários 1-143,text,345,1,0,0,0
1686603403513,267,200,Grupo de Usuários 1-107,text,249,1,0,0,0
1686603403499,294,200,Grupo de Usuários 1-238,text,281,1,0,0,0
1686603403521,294,200,Grupo de Usuários 1-144,text,287,1,0,0,0
1686603403257,580,200,Grupo de Usuários 1-129,text,566,1,0,0,307
1686603403596,264,200,Grupo de Usuários 1-86,text,248,1,0,0,0
1686603403529,358,200,Grupo de Usuários 1-104,text,337,1,0,0,0
1686603403623,264,200,Grupo de Usuários 1-88,text,251,1,0,0,0
1686603403610,364,200,Grupo de Usuários 1-89,text,351,1,0,0,0
1686603403619,392,200,Grupo de Usuários 1-91,text,380,1,0,0,0
1686603403723,328,200,Grupo de Usuários 1-145,text,313,1,0,0,0
1686603403771,280,200,Grupo de Usuários 1-142,text,273,1,0,0,0
1686603403504,592,200,Grupo de Usuários 1-130,text,580,1,0,0,304
1686603403803,294,200,Grupo de Usuários 1-239,text,281,1,0,0,0
1686603403816,292,200,Grupo de Usuários 1-109,text,268,1,0,0,0
1686603403750,375,200,Grupo de Usuários 1-110,text,358,1,0,0,0
1686603403987,271,200,Grupo de Usuários 1-90,text,258,1,0,0,0
1686603403918,346,200,Grupo de Usuários 1-241,text,334,1,0,0,0
1686603403715,593,200,Grupo de Usuários 1-131,text,579,1,0,0,309
1686603404034,287,200,Grupo de Usuários 1-147,text,280,1,0,0,0
1686603404077,282,200,Grupo de Usuários 1-111,text,263,1,0,0,0
1686603404064,303,200,Grupo de Usuários 1-240,text,288,1,0,0,0
1686603404101,281,200,Grupo de Usuários 1-243,text,266,1,0,0,0
1686603404094,301,200,Grupo de Usuários 1-242,text,288,1,0,0,0
1686603404205,263,200,Grupo de Usuários 1-112,text,240,1,0,0,0
1686603404195,282,200,Grupo de Usuários 1-92,text,273,1,0,0,0
1686603404233,297,200,Grupo de Usuários 1-146,text,295,1,0,0,0
1686603404235,317,200,Grupo de Usuários 1-93,text,304,1,0,0,0
1686603404275,299,200,Grupo de Usuários 1-94,text,287,1,0,0,0
1686603404268,325,200,Grupo de Usuários 1-113,text,299,1,0,0,0
1686603404412,281,200,Grupo de Usuários 1-95,text,268,1,0,0,0
1686603404344,331,200,Grupo de Usuários 1-98,text,315,1,0,0,0
1686603404295,364,200,Grupo de Usuários 1-244,text,351,1,0,0,0
1686603404303,337,200,Grupo de Usuários 1-148,text,330,1,0,0,0
1686603404253,354,200,Grupo de Usuários 1-116,text,338,1,0,0,0
1686603404391,327,200,Grupo de Usuários 1-150,text,317,1,0,0,0
1686603404088,630,200,Grupo de Usuários 1-132,text,620,1,0,0,307
1686603404485,276,200,Grupo de Usuários 1-114,text,253,1,0,0,0
1686603404427,354,200,Grupo de Usuários 1-245,text,340,1,0,0,0
1686603404504,303,200,Grupo de Usuários 1-246,text,292,1,0,0,0
1686603404112,723,200,Grupo de Usuários 1-134,text,695,1,0,0,302
1686603404530,305,200,Grupo de Usuários 1-247,text,305,1,0,0,0
1686603404247,621,200,Grupo de Usuários 1-136,text,611,1,0,0,320
1686603404308,578,200,Grupo de Usuários 1-138,text,560,1,0,0,306
1686603404561,373,200,Grupo de Usuários 1-117,text,353,1,0,0,0
1686603404353,597,200,Grupo de Usuários 1-135,text,581,1,0,0,327
1686603404574,403,200,Grupo de Usuários 1-115,text,377,1,0,0,0
1686603404703,287,200,Grupo de Usuários 1-248,text,274,1,0,0,0
1686603404741,267,200,Grupo de Usuários 1-149,text,257,1,0,0,0
1686603404706,315,200,Grupo de Usuários 1-3,text,308,1,0,0,0
1686603404750,280,200,Grupo de Usuários 1-97,text,264,1,0,0,0
1686603404760,274,200,Grupo de Usuários 1-151,text,261,1,0,0,0
1686603404388,646,200,Grupo de Usuários 1-133,text,642,1,0,0,321
1686603404768,277,200,Grupo de Usuários 1-1,text,262,1,0,0,0
1686603404742,349,200,Grupo de Usuários 1-152,text,303,1,0,0,0
1686603404778,313,200,Grupo de Usuários 1-96,text,313,1,0,0,0
1686603404757,341,200,Grupo de Usuários 1-2,text,334,1,0,0,0
1686603404829,332,200,Grupo de Usuários 1-119,text,309,1,0,0,0
1686603404799,353,200,Grupo de Usuários 1-99,text,347,1,0,0,0
1686603404872,329,200,Grupo de Usuários 1-249,text,308,1,0,0,0
1686603404919,282,200,Grupo de Usuários 1-250,text,270,1,0,0,0
1686603404446,762,200,Grupo de Usuários 1-137,text,755,1,0,0,350
1686603404880,379,200,Grupo de Usuários 1-5,text,366,1,0,0,0
1686603404938,335,200,Grupo de Usuários 1-153,text,321,1,0,0,0
1686603404962,326,200,Grupo de Usuários 1-121,text,297,1,0,0,0
1686603404583,713,200,Grupo de Usuários 1-139,text,705,1,0,0,325
1686603405042,254,200,Grupo de Usuários 1-101,text,246,1,0,0,0
1686603405057,304,200,Grupo de Usuários 1-154,text,286,1,0,0,0
1686603404939,430,200,Grupo de Usuários 1-155,text,422,1,0,0,0
1686603404931,454,200,Grupo de Usuários 1-156,text,438,1,0,0,0
1686603404820,589,200,Grupo de Usuários 1-141,text,582,1,0,0,326
1686603405191,273,200,Grupo de Usuários 1-4,text,267,1,0,0,0
1686603405206,266,200,Grupo de Usuários 1-6,text,252,1,0,0,0
1686603405212,296,200,Grupo de Usuários 1-118,text,281,1,0,0,0
1686603405255,276,200,Grupo de Usuários 1-8,text,253,1,0,0,0
1686603404939,598,200,Grupo de Usuários 1-143,text,592,1,0,0,313
1686603404943,615,200,Grupo de Usuários 1-140,text,600,1,0,0,309
1686603405243,320,200,Grupo de Usuários 1-100,text,307,1,0,0,0
1686603405286,299,200,Grupo de Usuários 1-124,text,277,1,0,0,0
1686603405353,358,200,Grupo de Usuários 1-105,text,344,1,0,0,0
1686603405263,427,200,Grupo de Usuários 1-158,text,427,1,0,0,0
1686603405330,305,200,Grupo de Usuários 1-120,text,289,1,0,0,0
1686603405129,490,200,Grupo de Usuários 1-157,text,450,1,0,0,0
1686603405475,282,200,Grupo de Usuários 1-160,text,281,1,0,0,0
1686603405484,273,200,Grupo de Usuários 1-123,text,272,1,0,0,0
1686603405411,378,200,Grupo de Usuários 1-103,text,362,1,0,0,0
1686603405511,282,200,Grupo de Usuários 1-122,text,262,1,0,0,0
1686603405001,792,200,Grupo de Usuários 1-144,text,788,1,0,0,323
1686603405171,629,200,Grupo de Usuários 1-145,text,618,1,0,0,322
1686603405470,330,200,Grupo de Usuários 1-9,text,319,1,0,0,0
1686603405446,370,200,Grupo de Usuários 1-102,text,354,1,0,0,0
1686603405492,331,200,Grupo de Usuários 1-159,text,317,1,0,0,0
1686603405546,277,200,Grupo de Usuários 1-7,text,270,1,0,0,0
1686603405602,293,200,Grupo de Usuários 1-10,text,279,1,0,0,0
1686603405154,824,200,Grupo de Usuários 1-142,text,809,1,0,0,310
1686603405680,312,200,Grupo de Usuários 1-162,text,306,1,0,0,0
1686603405699,313,200,Grupo de Usuários 1-127,text,293,1,0,0,0
1686603405738,292,200,Grupo de Usuários 1-161,text,274,1,0,0,0
1686603405771,286,200,Grupo de Usuários 1-125,text,266,1,0,0,0
1686603405715,360,200,Grupo de Usuários 1-128,text,330,1,0,0,0
1686603405585,495,200,Grupo de Usuários 1-126,text,473,1,0,0,0
1686603405609,478,200,Grupo de Usuários 1-13,text,471,1,0,0,0
1686603405429,667,200,Grupo de Usuários 1-147,text,652,1,0,0,338
1686603405754,349,200,Grupo de Usuários 1-12,text,333,1,0,0,0
1686603405875,264,200,Grupo de Usuários 1-14,text,257,1,0,0,0
1686603405837,358,200,Grupo de Usuários 1-106,text,320,1,0,0,0
1686603405914,281,200,Grupo de Usuários 1-104,text,281,1,0,0,0
1686603405803,398,200,Grupo de Usuários 1-108,text,392,1,0,0,0
1686603405855,346,200,Grupo de Usuários 1-129,text,340,1,0,0,0
1686603405828,400,200,Grupo de Usuários 1-107,text,386,1,0,0,0
1686603405681,638,200,Grupo de Usuários 1-146,text,631,1,0,0,311
1686603405838,574,200,Grupo de Usuários 1-148,text,567,1,0,0,312
1686603406132,294,200,Grupo de Usuários 1-16,text,287,1,0,0,0
1686603406156,316,200,Grupo de Usuários 1-165,text,315,1,0,0,0
1686603405889,601,200,Grupo de Usuários 1-150,text,595,1,0,0,325
1686603406237,269,200,Grupo de Usuários 1-11,text,263,1,0,0,0
1686603406228,317,200,Grupo de Usuários 1-15,text,311,1,0,0,0
1686603406226,333,200,Grupo de Usuários 1-164,text,313,1,0,0,0
1686603406139,425,200,Grupo de Usuários 1-163,text,420,1,0,0,0
1686603406277,296,200,Grupo de Usuários 1-109,text,282,1,0,0,0
1686603406247,326,200,Grupo de Usuários 1-110,text,312,1,0,0,0
1686603406139,447,200,Grupo de Usuários 1-130,text,425,1,0,0,0
1686603406374,271,200,Grupo de Usuários 1-111,text,259,1,0,0,0
1686603406129,664,200,Grupo de Usuários 1-3,text,664,1,0,0,298
1686603406139,655,200,Grupo de Usuários 1-149,text,655,1,0,0,333
1686603406455,339,200,Grupo de Usuários 1-17,text,339,1,0,0,0
1686603406501,294,200,Grupo de Usuários 1-112,text,294,1,0,0,0
1686603406217,579,200,Grupo de Usuários 1-1,text,578,1,0,0,310
1686603406446,350,200,Grupo de Usuários 1-166,text,349,1,0,0,0
1686603406216,580,200,Grupo de Usuários 1-152,text,580,1,0,0,311
1686603406407,429,200,Grupo de Usuários 1-131,text,412,1,0,0,0
1686603406253,590,200,Grupo de Usuários 1-2,text,576,1,0,0,311
1686603406228,615,200,Grupo de Usuários 1-151,text,601,1,0,0,311
1686603406695,266,200,Grupo de Usuários 1-19,text,258,1,0,0,0
1686603406626,349,200,Grupo de Usuários 1-113,text,335,1,0,0,0
1686603406690,285,200,Grupo de Usuários 1-18,text,278,1,0,0,0
1686603406742,285,200,Grupo de Usuários 1-116,text,278,1,0,0,0
1686603406736,329,200,Grupo de Usuários 1-132,text,305,1,0,0,0
1686603406466,599,200,Grupo de Usuários 1-153,text,592,1,0,0,330
1686603406421,649,200,Grupo de Usuários 1-5,text,637,1,0,0,374
1686603406760,317,200,Grupo de Usuários 1-167,text,305,1,0,0,0
1686603406752,332,200,Grupo de Usuários 1-169,text,318,1,0,0,0
1686603406741,362,200,Grupo de Usuários 1-168,text,349,1,0,0,0
1686603406936,350,200,Grupo de Usuários 1-117,text,350,1,0,0,0
1686603406567,720,200,Grupo de Usuários 1-155,text,719,1,0,0,373
1686603406512,775,200,Grupo de Usuários 1-156,text,774,1,0,0,463
1686603406540,747,200,Grupo de Usuários 1-154,text,747,1,0,0,400
1686603406915,372,200,Grupo de Usuários 1-136,text,372,1,0,0,0
1686603406887,400,200,Grupo de Usuários 1-22,text,400,1,0,0,0
1686603407018,270,200,Grupo de Usuários 1-115,text,269,1,0,0,0
1686603406956,336,200,Grupo de Usuários 1-138,text,331,1,0,0,0
1686603406971,327,200,Grupo de Usuários 1-21,text,317,1,0,0,0
1686603406949,349,200,Grupo de Usuários 1-171,text,338,1,0,0,0
1686603406604,715,200,Grupo de Usuários 1-6,text,715,1,0,0,336
1686603406851,503,200,Grupo de Usuários 1-114,text,462,1,0,0,0
1686603406878,477,200,Grupo de Usuários 1-134,text,435,1,0,0,0
1686603406686,669,200,Grupo de Usuários 1-8,text,669,1,0,0,384
1686603407037,318,200,Grupo de Usuários 1-23,text,318,1,0,0,0
1686603407080,311,200,Grupo de Usuários 1-133,text,289,1,0,0,0
1686603406835,561,200,Grupo de Usuários 1-158,text,556,1,0,0,307
1686603407134,300,200,Grupo de Usuários 1-24,text,287,1,0,0,0
1686603406979,477,200,Grupo de Usuários 1-135,text,462,1,0,0,0
1686603407044,412,200,Grupo de Usuários 1-20,text,403,1,0,0,0
1686603407255,343,200,Grupo de Usuários 1-119,text,343,1,0,0,0
1686603407064,534,200,Grupo de Usuários 1-173,text,534,1,0,0,0
1686603407280,318,200,Grupo de Usuários 1-172,text,318,1,0,0,0
1686603407282,316,200,Grupo de Usuários 1-170,text,316,1,0,0,0
1686603406622,1069,200,Grupo de Usuários 1-4,text,1054,1,0,0,805
1686603407346,281,200,Grupo de Usuários 1-25,text,274,1,0,0,0
1686603406996,619,200,Grupo de Usuários 1-7,text,604,1,0,0,309
1686603407289,326,200,Grupo de Usuários 1-121,text,309,1,0,0,0
1686603407451,299,200,Grupo de Usuários 1-141,text,280,1,0,0,0
1686603406940,818,200,Grupo de Usuários 1-9,text,804,1,0,0,347
1686603406863,958,200,Grupo de Usuários 1-157,text,944,1,0,0,578
1686603406913,922,200,Grupo de Usuários 1-160,text,908,1,0,0,374
1686603407563,285,200,Grupo de Usuários 1-27,text,272,1,0,0,0
1686603407452,396,200,Grupo de Usuários 1-175,text,383,1,0,0,0
1686603407583,274,200,Grupo de Usuários 1-26,text,265,1,0,0,0
1686603407274,589,200,Grupo de Usuários 1-137,text,569,1,0,0,0
1686603407281,589,200,Grupo de Usuários 1-12,text,576,1,0,0,317
1686603407179,691,200,Grupo de Usuários 1-162,text,678,1,0,0,419
1686603407000,870,200,Grupo de Usuários 1-159,text,857,1,0,0,598
1686603407572,298,200,Grupo de Usuários 1-174,text,291,1,0,0,0
1686603407187,683,200,Grupo de Usuários 1-161,text,670,1,0,0,411
1686603407349,556,200,Grupo de Usuários 1-139,text,535,1,0,0,0
1686603407668,268,200,Grupo de Usuários 1-124,text,254,1,0,0,0
1686603407632,313,200,Grupo de Usuários 1-176,text,297,1,0,0,0
1686603407082,877,200,Grupo de Usuários 1-10,text,871,1,0,0,345
1686603407328,694,200,Grupo de Usuários 1-14,text,682,1,0,0,403
1686603407587,445,200,Grupo de Usuários 1-140,text,429,1,0,0,0
1686603407756,284,200,Grupo de Usuários 1-178,text,276,1,0,0,0
1686603407606,456,200,Grupo de Usuários 1-177,text,448,1,0,0,0
1686603407764,314,200,Grupo de Usuários 1-28,text,306,1,0,0,0
1686603407819,265,200,Grupo de Usuários 1-122,text,251,1,0,0,0
1686603407789,302,200,Grupo de Usuários 1-120,text,289,1,0,0,0
1686603407272,825,200,Grupo de Usuários 1-13,text,812,1,0,0,326
1686603407616,488,200,Grupo de Usuários 1-29,text,475,1,0,0,0
1686603407812,376,200,Grupo de Usuários 1-30,text,361,1,0,0,0
1686603407586,581,200,Grupo de Usuários 1-118,text,574,1,0,0,0
1686603407868,292,200,Grupo de Usuários 1-145,text,271,1,0,0,0
1686603407578,575,200,Grupo de Usuários 1-16,text,561,1,0,0,306
1686603407634,518,200,Grupo de Usuários 1-143,text,498,1,0,0,0
1686603407825,286,200,Grupo de Usuários 1-144,text,266,1,0,0,0
1686603407667,574,200,Grupo de Usuários 1-165,text,568,1,0,0,306
1686603407633,641,200,Grupo de Usuários 1-11,text,634,1,0,0,320
1686603407672,618,200,Grupo de Usuários 1-163,text,602,1,0,0,311
1686603408010,308,200,Grupo de Usuários 1-142,text,287,1,0,0,0
1686603408047,293,200,Grupo de Usuários 1-179,text,285,1,0,0,0
1686603407734,630,200,Grupo de Usuários 1-164,text,624,1,0,0,298
1686603407813,561,200,Grupo de Usuários 1-123,text,545,1,0,0,0
1686603408041,346,200,Grupo de Usuários 1-127,text,339,1,0,0,0
1686603408062,335,200,Grupo de Usuários 1-180,text,325,1,0,0,0
1686603407725,686,200,Grupo de Usuários 1-15,text,680,1,0,0,319
1686603408060,351,200,Grupo de Usuários 1-31,text,337,1,0,0,0
1686603408112,329,200,Grupo de Usuários 1-126,text,317,1,0,0,0
1686603408168,282,200,Grupo de Usuários 1-128,text,267,1,0,0,0
1686603408089,393,200,Grupo de Usuários 1-125,text,386,1,0,0,0
1686603408079,431,200,Grupo de Usuários 1-181,text,423,1,0,0,0
1686603408021,503,200,Grupo de Usuários 1-33,text,497,1,0,0,0
1686603408240,291,200,Grupo de Usuários 1-129,text,279,1,0,0,0
1686603408232,305,200,Grupo de Usuários 1-182,text,292,1,0,0,0
