timeStamp,elapsed,label,responseCode,dataType,Latency,SampleCount,ErrorCount,IdleTime,Connect
1686604101145,783,Blazedemo,200,text,772,1,0,0,327
1686604101585,343,Confirma,200,text,333,1,0,0,0
1686604101555,378,Confirma,200,text,373,1,0,0,0
1686604101305,633,Blazedemo,200,text,623,1,0,0,325
1686604100913,1026,Confirma,200,text,1016,1,0,0,0
1686604101606,342,Confirma,200,text,327,1,0,0,0
1686604101560,388,Confirma,200,text,373,1,0,0,0
1686604101247,712,Blazedemo,200,text,692,1,0,0,345
1686604100985,975,Confirma,200,text,955,1,0,0,0
1686604101174,790,Blazedemo,200,text,774,1,0,0,306
1686604100931,1039,Confirma,200,text,1028,1,0,0,0
1686604101310,661,Blazedemo,200,text,650,1,0,0,319
1686604101362,609,Blazedemo,200,text,603,1,0,0,320
1686604101245,731,Blazedemo,200,text,720,1,0,0,348
1686604101300,676,Blazedemo,200,text,665,1,0,0,329
1686604101273,703,Blazedemo,200,text,692,1,0,0,329
1686604101513,463,Confirma,200,text,457,1,0,0,0
1686604100936,1042,Blazedemo,200,text,1034,1,0,0,337
1686604101310,683,Blazedemo,200,text,668,1,0,0,319
1686604101625,369,Confirma,200,text,353,1,0,0,0
1686604101305,693,Blazedemo,200,text,681,1,0,0,324
1686604101554,444,Confirma,200,text,432,1,0,0,0
1686604101550,457,Confirma,200,text,443,1,0,0,0
1686604101388,620,Blazedemo,200,text,606,1,0,0,344
1686604101251,758,Blazedemo,200,text,743,1,0,0,308
1686604101124,885,Blazedemo,200,text,873,1,0,0,325
1686604101245,766,Blazedemo,200,text,759,1,0,0,348
1686604101315,696,Blazedemo,200,text,689,1,0,0,373
1686604101297,720,Blazedemo,200,text,711,1,0,0,323
1686604101734,283,Confirma,200,text,274,1,0,0,0
1686604100896,1121,Blazedemo,200,text,1112,1,0,0,612
1686604101290,741,Blazedemo,200,text,727,1,0,0,321
1686604101447,713,Blazedemo,200,text,701,1,0,0,314
1686604101429,725,Blazedemo,200,text,718,1,0,0,318
1686604101403,747,Blazedemo,200,text,744,1,0,0,336
1686604101282,867,Blazedemo,200,text,865,1,0,0,329
1686604101240,907,Blazedemo,200,text,889,1,0,0,319
1686604101512,635,Blazedemo,200,text,617,1,0,0,321
1686604100949,1180,Confirma,200,text,1169,1,0,0,0
1686604101347,780,Blazedemo,200,text,762,1,0,0,335
1686604101357,765,Blazedemo,200,text,747,1,0,0,331
1686604101349,761,Blazedemo,200,text,747,1,0,0,314
1686604101770,340,Confirma,200,text,326,1,0,0,0
1686604101712,385,Confirma,200,text,353,1,0,0,0
1686604101324,772,Blazedemo,200,text,759,1,0,0,316
1686604101501,589,Blazedemo,200,text,576,1,0,0,319
1686604101595,488,Confirma,200,text,477,1,0,0,0
1686604101442,641,Confirma,200,text,629,1,0,0,0
1686604101571,512,Confirma,200,text,499,1,0,0,0
1686604101299,778,Blazedemo,200,text,771,1,0,0,321
1686604100820,1256,Blazedemo,200,text,1245,1,0,0,827
1686604101468,603,Blazedemo,200,text,595,1,0,0,319
1686604101359,706,Blazedemo,200,text,699,1,0,0,323
1686604101214,851,Confirma,200,text,844,1,0,0,0
1686604101329,736,Blazedemo,200,text,729,1,0,0,318
1686604101358,699,Confirma,200,text,673,1,0,0,0
1686604101622,435,Confirma,200,text,419,1,0,0,0
1686604101418,638,Blazedemo,200,text,612,1,0,0,321
1686604101250,791,Blazedemo,200,text,780,1,0,0,342
1686604101551,634,Blazedemo,200,text,618,1,0,0,350
1686604101289,897,Blazedemo,200,text,887,1,0,0,322
1686604101900,298,Confirma,200,text,289,1,0,0,0
1686604101521,683,Blazedemo,200,text,668,1,0,0,319
1686604101297,914,Blazedemo,200,text,901,1,0,0,323
1686604101882,330,Confirma,200,text,322,1,0,0,0
1686604101545,667,Blazedemo,200,text,659,1,0,0,356
1686604101919,298,Confirma,200,text,285,1,0,0,0
1686604101362,855,Blazedemo,200,text,843,1,0,0,326
1686604101046,1177,Confirma,200,text,1164,1,0,0,0
1686604101862,361,Confirma,200,text,349,1,0,0,0
1686604101852,372,Confirma,200,text,359,1,0,0,0
1686604101849,375,Confirma,200,text,362,1,0,0,0
1686604101572,658,Blazedemo,200,text,645,1,0,0,346
1686604101572,665,Blazedemo,200,text,651,1,0,0,346
1686604101946,300,Confirma,200,text,284,1,0,0,0
1686604101590,656,Confirma,200,text,640,1,0,0,0
1686604101625,626,Blazedemo,200,text,612,1,0,0,308
1686604101429,822,Blazedemo,200,text,808,1,0,0,324
1686604101269,988,Blazedemo,200,text,977,1,0,0,334
1686604101124,1133,Confirma,200,text,1123,1,0,0,0
1686604101349,916,Blazedemo,200,text,902,1,0,0,332
1686604101473,796,Blazedemo,200,text,784,1,0,0,314
1686604101753,516,Confirma,200,text,504,1,0,0,0
1686604101311,965,Blazedemo,200,text,953,1,0,0,318
1686604101332,951,Blazedemo,200,text,938,1,0,0,308
1686604101587,696,Blazedemo,200,text,689,1,0,0,315
1686604101609,693,Blazedemo,200,text,680,1,0,0,319
1686604101650,659,Blazedemo,200,text,645,1,0,0,325
1686604101306,1004,Blazedemo,200,text,995,1,0,0,324
1686604101590,720,Blazedemo,200,text,706,1,0,0,312
1686604101998,312,Confirma,200,text,304,1,0,0,0
1686604101653,657,Blazedemo,200,text,643,1,0,0,312
1686604101941,374,Confirma,200,text,361,1,0,0,0
1686604101494,822,Blazedemo,200,text,811,1,0,0,313
1686604101587,736,Blazedemo,200,text,723,1,0,0,331
1686604101569,760,Blazedemo,200,text,747,1,0,0,333
1686604101546,787,Blazedemo,200,text,770,1,0,0,336
1686604101710,623,Blazedemo,200,text,607,1,0,0,313
1686604101380,957,Blazedemo,200,text,943,1,0,0,308
1686604101412,925,Blazedemo,200,text,911,1,0,0,327
1686604102053,284,Confirma,200,text,270,1,0,0,0
1686604102060,277,Confirma,200,text,263,1,0,0,0
1686604101924,420,Confirma,200,text,409,1,0,0,0
1686604101550,794,Blazedemo,200,text,787,1,0,0,351
1686604101454,890,Blazedemo,200,text,882,1,0,0,366
1686604101080,1271,Confirma,200,text,1257,1,0,0,0
1686604101079,1278,Confirma,200,text,1265,1,0,0,0
1686604101152,1213,Confirma,200,text,1199,1,0,0,0
1686604102052,319,Confirma,200,text,305,1,0,0,0
1686604102067,311,Confirma,200,text,298,1,0,0,0
1686604101635,743,Confirma,200,text,735,1,0,0,0
1686604101594,790,Blazedemo,200,text,777,1,0,0,308
1686604102083,302,Confirma,200,text,294,1,0,0,0
1686604101574,815,Blazedemo,200,text,803,1,0,0,343
1686604101549,840,Blazedemo,200,text,835,1,0,0,331
1686604101801,604,Blazedemo,200,text,589,1,0,0,309
1686604101833,586,Blazedemo,200,text,579,1,0,0,321
1686604101302,1123,Blazedemo,200,text,1110,1,0,0,328
1686604102140,286,Confirma,200,text,272,1,0,0,0
1686604101435,1026,Blazedemo,200,text,1026,1,0,0,326
1686604101570,891,Blazedemo,200,text,891,1,0,0,347
1686604101623,838,Blazedemo,200,text,838,1,0,0,309
1686604101848,626,Blazedemo,200,text,626,1,0,0,306
1686604101778,697,Blazedemo,200,text,648,1,0,0,326
1686604101752,723,Blazedemo,200,text,667,1,0,0,320
1686604101751,724,Blazedemo,200,text,675,1,0,0,321
1686604101929,548,Confirma,200,text,527,1,0,0,0
1686604101811,667,Blazedemo,200,text,656,1,0,0,324
1686604102150,328,Confirma,200,text,306,1,0,0,0
1686604101789,689,Blazedemo,200,text,678,1,0,0,315
1686604101596,884,Blazedemo,200,text,871,1,0,0,321
1686604101787,694,Blazedemo,200,text,691,1,0,0,373
1686604101333,1148,Blazedemo,200,text,1145,1,0,0,349
1686604101657,828,Blazedemo,200,text,821,1,0,0,308
1686604101991,516,Confirma,200,text,490,1,0,0,0
1686604101935,581,Confirma,200,text,551,1,0,0,0
1686604101822,694,Blazedemo,200,text,663,1,0,0,326
1686604101878,638,Blazedemo,200,text,638,1,0,0,326
1686604102112,404,Confirma,200,text,404,1,0,0,0
1686604101892,624,Blazedemo,200,text,615,1,0,0,319
1686604102198,325,Confirma,200,text,319,1,0,0,0
1686604101841,687,Blazedemo,200,text,679,1,0,0,315
1686604101925,604,Blazedemo,200,text,595,1,0,0,326
1686604101302,1227,Confirma,200,text,1218,1,0,0,0
1686604102206,326,Confirma,200,text,314,1,0,0,0
1686604102126,408,Confirma,200,text,403,1,0,0,0
1686604101474,1062,Confirma,200,text,1058,1,0,0,0
1686604102399,325,Confirma,200,text,321,1,0,0,0
1686604102414,309,Confirma,200,text,306,1,0,0,0
1686604102308,413,Confirma,200,text,412,1,0,0,0
1686604102091,630,Confirma,200,text,628,1,0,0,0
1686604102387,334,Confirma,200,text,332,1,0,0,0
1686604101366,1354,Confirma,200,text,1349,1,0,0,0
1686604101094,1626,Blazedemo,200,text,1621,1,0,0,321
1686604102015,700,Blazedemo,200,text,695,1,0,0,322
1686604102000,715,Blazedemo,200,text,710,1,0,0,323
1686604101413,1301,Confirma,200,text,1301,1,0,0,0
1686604101812,882,Blazedemo,200,text,875,1,0,0,315
1686604101148,1546,Blazedemo,200,text,1539,1,0,0,314
1686604102068,625,Confirma,200,text,615,1,0,0,0
1686604102114,573,Confirma,200,text,546,1,0,0,0
1686604101958,725,Blazedemo,200,text,704,1,0,0,299
1686604101804,856,Blazedemo,200,text,855,1,0,0,306
1686604101527,1133,Blazedemo,200,text,1118,1,0,0,769
1686604102035,625,Blazedemo,200,text,610,1,0,0,321
1686604102113,545,Confirma,200,text,532,1,0,0,0
1686604102371,287,Confirma,200,text,273,1,0,0,0
1686604101915,731,Confirma,200,text,718,1,0,0,0
1686604101937,707,Blazedemo,200,text,696,1,0,0,328
1686604102032,601,Blazedemo,200,text,588,1,0,0,324
1686604101923,710,Blazedemo,200,text,697,1,0,0,323
1686604101751,882,Blazedemo,200,text,869,1,0,0,606
1686604101575,1058,Blazedemo,200,text,1045,1,0,0,327
1686604101284,1349,Confirma,200,text,1336,1,0,0,0
1686604101199,1434,Confirma,200,text,1426,1,0,0,0
1686604102008,625,Blazedemo,200,text,612,1,0,0,315
1686604101958,675,Blazedemo,200,text,662,1,0,0,312
1686604102110,510,Confirma,200,text,503,1,0,0,0
1686604102271,349,Confirma,200,text,332,1,0,0,0
1686604101095,1524,Blazedemo,200,text,1518,1,0,0,320
1686604101604,1013,Blazedemo,200,text,1013,1,0,0,323
1686604102217,396,Confirma,200,text,385,1,0,0,0
1686604101731,882,Blazedemo,200,text,871,1,0,0,325
1686604101582,1020,Blazedemo,200,text,1000,1,0,0,336
1686604102123,459,Confirma,200,text,454,1,0,0,0
1686604102306,271,Confirma,200,text,265,1,0,0,0
1686604101545,1032,Blazedemo,200,text,1026,1,0,0,356
1686604101220,1351,Confirma,200,text,1342,1,0,0,0
1686604101970,601,Blazedemo,200,text,592,1,0,0,313
1686604102272,299,Confirma,200,text,298,1,0,0,0
1686604101919,651,Blazedemo,200,text,643,1,0,0,305
1686604101915,655,Confirma,200,text,650,1,0,0,0
1686604101922,648,Blazedemo,200,text,640,1,0,0,334
1686604101856,703,Blazedemo,200,text,686,1,0,0,313
1686604101948,594,Blazedemo,200,text,587,1,0,0,317
1686604101099,1443,Confirma,200,text,1439,1,0,0,0
1686604101930,808,Confirma,200,text,791,1,0,0,0
1686604100946,1792,Blazedemo,200,text,1777,1,0,0,311
1686604102128,610,Blazedemo,200,text,595,1,0,0,328
1686604101999,740,Blazedemo,200,text,725,1,0,0,324
1686604102140,599,Blazedemo,200,text,581,1,0,0,318
1686604102459,284,Confirma,200,text,279,1,0,0,0
1686604102419,329,Confirma,200,text,319,1,0,0,0
1686604102128,625,Blazedemo,200,text,614,1,0,0,330
1686604102130,626,Blazedemo,200,text,613,1,0,0,348
1686604101966,795,Blazedemo,200,text,782,1,0,0,310
1686604102486,275,Confirma,200,text,262,1,0,0,0
1686604101810,951,Blazedemo,200,text,939,1,0,0,325
1686604102151,610,Blazedemo,200,text,605,1,0,0,327
1686604102171,605,Blazedemo,200,text,590,1,0,0,307
1686604101184,1598,Blazedemo,200,text,1585,1,0,0,324
1686604101803,985,Blazedemo,200,text,973,1,0,0,307
1686604101618,1171,Blazedemo,200,text,1164,1,0,0,310
1686604102456,339,Confirma,200,text,327,1,0,0,0
1686604101811,984,Blazedemo,200,text,972,1,0,0,324
1686604102516,280,Confirma,200,text,267,1,0,0,0
1686604101952,852,Confirma,200,text,836,1,0,0,0
1686604101697,1107,Confirma,200,text,1091,1,0,0,0
1686604102521,299,Confirma,200,text,274,1,0,0,0
1686604101971,849,Confirma,200,text,825,1,0,0,0
1686604101280,1558,Blazedemo,200,text,1558,1,0,0,323
1686604101814,1024,Blazedemo,200,text,1022,1,0,0,321
1686604101354,1484,Blazedemo,200,text,1466,1,0,0,293
1686604101828,1021,Blazedemo,200,text,1010,1,0,0,320
1686604102253,597,Blazedemo,200,text,587,1,0,0,318
1686604102574,276,Confirma,200,text,264,1,0,0,0
1686604102253,604,Blazedemo,200,text,589,1,0,0,318
1686604102354,519,Confirma,200,text,503,1,0,0,0
1686604102568,305,Confirma,200,text,289,1,0,0,0
1686604102184,689,Blazedemo,200,text,673,1,0,0,333
1686604102253,621,Blazedemo,200,text,604,1,0,0,318
1686604102277,604,Blazedemo,200,text,597,1,0,0,330
1686604102279,602,Blazedemo,200,text,599,1,0,0,324
1686604102284,610,Blazedemo,200,text,600,1,0,0,335
1686604101752,1143,Blazedemo,200,text,1132,1,0,0,869
1686604102263,632,Blazedemo,200,text,631,1,0,0,356
1686604102258,637,Blazedemo,200,text,636,1,0,0,313
1686604101668,1227,Confirma,200,text,1226,1,0,0,0
1686604102337,563,Confirma,200,text,557,1,0,0,0
1686604102288,629,Blazedemo,200,text,621,1,0,0,332
1686604101635,1282,Blazedemo,200,text,1274,1,0,0,304
1686604102135,784,Confirma,200,text,774,1,0,0,0
1686604101675,1244,Confirma,200,text,1240,1,0,0,0
1686604102012,914,Blazedemo,200,text,904,1,0,0,332
1686604102279,647,Blazedemo,200,text,638,1,0,0,324
1686604102268,658,Blazedemo,200,text,649,1,0,0,351
1686604102559,368,Confirma,200,text,358,1,0,0,0
1686604101394,1538,Blazedemo,200,text,1525,1,0,0,345
1686604101580,1353,Confirma,200,text,1346,1,0,0,0
1686604102103,830,Confirma,200,text,816,1,0,0,0
1686604102263,682,Blazedemo,200,text,663,1,0,0,356
1686604102341,604,Blazedemo,200,text,591,1,0,0,342
1686604102569,377,Confirma,200,text,363,1,0,0,0
1686604102074,875,Blazedemo,200,text,859,1,0,0,311
1686604101628,1333,Blazedemo,200,text,1317,1,0,0,584
1686604101854,1108,Blazedemo,200,text,1107,1,0,0,306
1686604101969,996,Blazedemo,200,text,993,1,0,0,314
1686604102360,611,Blazedemo,200,text,602,1,0,0,327
1686604102374,618,Blazedemo,200,text,590,1,0,0,340
1686604102365,627,Blazedemo,200,text,606,1,0,0,349
1686604102625,368,Confirma,200,text,346,1,0,0,0
1686604102318,680,Blazedemo,200,text,680,1,0,0,327
1686604101780,1218,Blazedemo,200,text,1218,1,0,0,324
1686604101878,1135,Blazedemo,200,text,1130,1,0,0,326
1686604102317,697,Blazedemo,200,text,686,1,0,0,328
1686604101648,1366,Confirma,200,text,1355,1,0,0,0
1686604101630,1393,Confirma,200,text,1384,1,0,0,0
1686604102253,770,Blazedemo,200,text,761,1,0,0,366
1686604101913,1111,Blazedemo,200,text,1110,1,0,0,806
1686604101552,1473,Confirma,200,text,1471,1,0,0,0
1686604102407,626,Blazedemo,200,text,617,1,0,0,350
1686604102639,397,Confirma,200,text,385,1,0,0,0
1686604102407,629,Blazedemo,200,text,617,1,0,0,350
1686604102474,562,Confirma,200,text,550,1,0,0,0
1686604101486,1554,Blazedemo,200,text,1538,1,0,0,314
1686604101313,1727,Blazedemo,200,text,1711,1,0,0,354
1686604102420,623,Blazedemo,200,text,605,1,0,0,328
1686604102334,817,Blazedemo,200,text,812,1,0,0,348
1686604101272,1879,Blazedemo,200,text,1865,1,0,0,330
1686604102847,304,Confirma,200,text,290,1,0,0,0
1686604102522,615,Blazedemo,200,text,605,1,0,0,340
1686604102520,610,Blazedemo,200,text,596,1,0,0,351
1686604102334,795,Blazedemo,200,text,793,1,0,0,348
1686604102351,765,Confirma,200,text,765,1,0,0,0
1686604101627,1489,Confirma,200,text,1489,1,0,0,0
1686604102315,786,Blazedemo,200,text,779,1,0,0,330
1686604102471,610,Blazedemo,200,text,598,1,0,0,333
1686604102339,742,Blazedemo,200,text,730,1,0,0,344
1686604101997,1078,Blazedemo,200,text,1067,1,0,0,663
1686604102089,980,Blazedemo,200,text,974,1,0,0,308
1686604102306,758,Blazedemo,200,text,751,1,0,0,327
1686604102009,1052,Blazedemo,200,text,1045,1,0,0,307
1686604102692,363,Confirma,200,text,341,1,0,0,0
1686604102366,688,Blazedemo,200,text,667,1,0,0,328
1686604102075,979,Blazedemo,200,text,957,1,0,0,310
1686604102804,367,Confirma,200,text,356,1,0,0,0
1686604102487,685,Blazedemo,200,text,678,1,0,0,334
1686604102494,684,Blazedemo,200,text,671,1,0,0,378
1686604102317,861,Blazedemo,200,text,848,1,0,0,341
1686604102521,662,Blazedemo,200,text,650,1,0,0,353
1686604102103,1080,Blazedemo,200,text,1074,1,0,0,323
1686604102389,815,Blazedemo,200,text,801,1,0,0,330
1686604102087,1132,Blazedemo,200,text,1117,1,0,0,310
1686604102375,844,Blazedemo,200,text,829,1,0,0,339
1686604101139,2113,Blazedemo,200,text,2080,1,0,0,310
1686604102113,1139,Blazedemo,200,text,1106,1,0,0,313
1686604102639,613,Blazedemo,200,text,580,1,0,0,326
1686604102316,936,Blazedemo,200,text,903,1,0,0,329
1686604102264,988,Blazedemo,200,text,988,1,0,0,701
1686604102094,1160,Blazedemo,200,text,1158,1,0,0,312
1686604102990,271,Confirma,200,text,264,1,0,0,0
1686604102459,802,Blazedemo,200,text,795,1,0,0,435
1686604102639,628,Blazedemo,200,text,615,1,0,0,325
1686604102930,337,Confirma,200,text,324,1,0,0,0
1686604102407,866,Blazedemo,200,text,854,1,0,0,369
1686604102260,1029,Blazedemo,200,text,1029,1,0,0,360
1686604102961,363,Confirma,200,text,362,1,0,0,0
1686604102578,746,Blazedemo,200,text,745,1,0,0,348
1686604102316,1014,Blazedemo,200,text,1008,1,0,0,344
1686604102659,671,Blazedemo,200,text,671,1,0,0,344
1686604102366,969,Blazedemo,200,text,964,1,0,0,348
1686604102669,668,Blazedemo,200,text,666,1,0,0,347
1686604102639,698,Blazedemo,200,text,692,1,0,0,359
1686604102533,817,Blazedemo,200,text,805,1,0,0,329
1686604102659,691,Blazedemo,200,text,678,1,0,0,339
1686604102768,587,Blazedemo,200,text,578,1,0,0,326
1686604102951,404,Confirma,200,text,395,1,0,0,0
1686604102311,1050,Blazedemo,200,text,1039,1,0,0,322
1686604102627,734,Blazedemo,200,text,723,1,0,0,365
1686604102670,692,Blazedemo,200,text,685,1,0,0,353
1686604102626,742,Blazedemo,200,text,729,1,0,0,320
1686604102695,680,Blazedemo,200,text,667,1,0,0,329
1686604102488,893,Blazedemo,200,text,880,1,0,0,350
1686604103118,263,Confirma,200,text,257,1,0,0,0
1686604102789,599,Blazedemo,200,text,586,1,0,0,328
1686604102727,669,Confirma,200,text,661,1,0,0,0
1686604102202,1200,Blazedemo,200,text,1186,1,0,0,330
1686604102321,1082,Blazedemo,200,text,1067,1,0,0,795
1686604102691,724,Blazedemo,200,text,712,1,0,0,334
1686604101515,1900,Blazedemo,200,text,1888,1,0,0,318
1686604102421,1000,Blazedemo,200,text,988,1,0,0,336
1686604102533,896,Blazedemo,200,text,882,1,0,0,341
1686604101904,1525,Blazedemo,200,text,1517,1,0,0,308
1686604102795,639,Blazedemo,200,text,626,1,0,0,342
1686604102140,1301,Blazedemo,200,text,1288,1,0,0,334
1686604102848,593,Blazedemo,200,text,581,1,0,0,330
1686604101654,1794,Blazedemo,200,text,1787,1,0,0,311
1686604102626,835,Blazedemo,200,text,815,1,0,0,366
1686604101527,1934,Blazedemo,200,text,1920,1,0,0,313
1686604102888,580,Confirma,200,text,573,1,0,0,0
1686604102315,1159,Blazedemo,200,text,1146,1,0,0,343
1686604102848,627,Blazedemo,200,text,614,1,0,0,317
1686604102807,668,Blazedemo,200,text,655,1,0,0,330
1686604102853,627,Blazedemo,200,text,614,1,0,0,325
1686604102847,645,Blazedemo,200,text,626,1,0,0,318
1686604102618,874,Blazedemo,200,text,874,1,0,0,308
1686604103087,426,Confirma,200,text,405,1,0,0,0
1686604102566,954,Blazedemo,200,text,947,1,0,0,329
1686604102930,590,Confirma,200,text,584,1,0,0,0
1686604102905,624,Blazedemo,200,text,615,1,0,0,356
1686604101551,1978,Blazedemo,200,text,1969,1,0,0,350
1686604103216,314,Confirma,200,text,307,1,0,0,0
1686604102168,1367,Blazedemo,200,text,1355,1,0,0,311
1686604102878,658,Blazedemo,200,text,652,1,0,0,326
1686604101826,1805,Blazedemo,200,text,1778,1,0,0,309
1686604101756,1848,Confirma,200,text,1845,1,0,0,0
1686604102270,1331,Blazedemo,200,text,1314,1,0,0,350
1686604102576,1009,Blazedemo,200,text,999,1,0,0,350
1686604102315,1260,Blazedemo,200,text,1250,1,0,0,345
1686604102873,685,Blazedemo,200,text,677,1,0,0,325
1686604102906,652,Blazedemo,200,text,643,1,0,0,313
1686604102808,742,Blazedemo,200,text,738,1,0,0,338
1686604102043,1503,Confirma,200,text,1487,1,0,0,0
1686604103125,421,Confirma,200,text,405,1,0,0,0
1686604102618,1021,Blazedemo,200,text,1013,1,0,0,718
1686604102910,729,Blazedemo,200,text,721,1,0,0,309
1686604103005,642,Blazedemo,200,text,634,1,0,0,325
1686604102972,675,Blazedemo,200,text,661,1,0,0,351
1686604103033,630,Blazedemo,200,text,629,1,0,0,323
1686604101468,2202,Blazedemo,200,text,2194,1,0,0,737
1686604103342,329,Post do voo,200,text,320,1,0,0,0
1686604102806,871,Blazedemo,200,text,864,1,0,0,603
1686604102313,1364,Blazedemo,200,text,1358,1,0,0,332
1686604102639,1038,Blazedemo,200,text,1032,1,0,0,359
1686604102179,1515,Blazedemo,200,text,1498,1,0,0,312
1686604101783,1927,Blazedemo,200,text,1911,1,0,0,321
1686604102974,737,Blazedemo,200,text,729,1,0,0,349
1686604102007,1710,Blazedemo,200,text,1696,1,0,0,309
1686604102152,1571,Blazedemo,200,text,1559,1,0,0,304
1686604101941,1782,Blazedemo,200,text,1770,1,0,0,323
1686604103017,706,Blazedemo,200,text,694,1,0,0,379
1686604102157,1573,Blazedemo,200,text,1560,1,0,0,322
1686604101828,1902,Blazedemo,200,text,1889,1,0,0,307
1686604102044,1703,Blazedemo,200,text,1679,1,0,0,678
1686604102285,1463,Blazedemo,200,text,1445,1,0,0,334
1686604103225,523,Post do voo,200,text,498,1,0,0,0
1686604101883,1865,Blazedemo,200,text,1864,1,0,0,322
1686604102456,1292,Blazedemo,200,text,1292,1,0,0,833
1686604103144,606,Blazedemo,200,text,604,1,0,0,331
1686604103133,617,Blazedemo,200,text,615,1,0,0,329
1686604103406,350,Post do voo,200,text,341,1,0,0,0
1686604102156,1600,Confirma,200,text,1592,1,0,0,0
1686604102321,1435,Blazedemo,200,text,1429,1,0,0,483
1686604103162,600,Blazedemo,200,text,588,1,0,0,312
1686604103133,635,Blazedemo,200,text,623,1,0,0,341
1686604101889,1879,Blazedemo,200,text,1867,1,0,0,323
1686604103119,664,Blazedemo,200,text,658,1,0,0,366
1686604102316,1467,Blazedemo,200,text,1461,1,0,0,329
1686604103172,619,Blazedemo,200,text,611,1,0,0,320
1686604102171,1627,Blazedemo,200,text,1619,1,0,0,308
1686604103539,278,Post do voo,200,text,259,1,0,0,0
1686604102037,1781,Confirma,200,text,1766,1,0,0,0
1686604102351,1467,Confirma,200,text,1453,1,0,0,0
1686604102343,1480,Blazedemo,200,text,1467,1,0,0,335
1686604101853,1977,Blazedemo,200,text,1965,1,0,0,308
1686604102826,1004,Blazedemo,200,text,992,1,0,0,320
1686604102848,982,Blazedemo,200,text,975,1,0,0,717
1686604102112,1718,Blazedemo,200,text,1711,1,0,0,645
1686604102778,1059,Blazedemo,200,text,1046,1,0,0,316
1686604103207,630,Blazedemo,200,text,623,1,0,0,339
1686604102808,1035,Blazedemo,200,text,1022,1,0,0,757
1686604103133,710,Blazedemo,200,text,697,1,0,0,329
1686604103459,384,Post do voo,200,text,364,1,0,0,0
1686604102479,1370,Confirma,200,text,1357,1,0,0,0
1686604102879,970,Blazedemo,200,text,958,1,0,0,318
1686604102381,1475,Blazedemo,200,text,1462,1,0,0,338
1686604103520,336,Post do voo,200,text,316,1,0,0,0
1686604102523,1333,Blazedemo,200,text,1326,1,0,0,339
1686604103277,586,Blazedemo,200,text,578,1,0,0,333
1686604102300,1580,Confirma,200,text,1563,1,0,0,0
1686604103273,607,Blazedemo,200,text,599,1,0,0,331
1686604103133,755,Blazedemo,200,text,747,1,0,0,341
1686604103298,596,Blazedemo,200,text,589,1,0,0,333
1686604102853,1048,Blazedemo,200,text,1035,1,0,0,778
1686604103320,581,Blazedemo,200,text,568,1,0,0,313
1686604102568,1373,Blazedemo,200,text,1344,1,0,0,326
1686604102123,1818,Blazedemo,200,text,1796,1,0,0,335
1686604103105,836,Blazedemo,200,text,815,1,0,0,324
1686604102848,1094,Blazedemo,200,text,1093,1,0,0,330
1686604102847,1095,Blazedemo,200,text,1094,1,0,0,331
1686604102925,1017,Blazedemo,200,text,1016,1,0,0,752
1686604102873,1069,Blazedemo,200,text,1068,1,0,0,790
1686604103291,665,Blazedemo,200,text,650,1,0,0,340
1686604102567,1390,Blazedemo,200,text,1389,1,0,0,327
1686604103515,442,Post do voo,200,text,426,1,0,0,0
1686604102364,1623,Blazedemo,200,text,1623,1,0,0,323
1686604103728,274,Post do voo,200,text,259,1,0,0,0
1686604102431,1575,Blazedemo,200,text,1571,1,0,0,317
1686604103752,286,Post do voo,200,text,254,1,0,0,0
1686604103752,286,Post do voo,200,text,262,1,0,0,0
1686604103533,508,Post do voo,200,text,504,1,0,0,0
1686604103824,270,Post do voo,200,text,255,1,0,0,0
1686604102801,1293,Blazedemo,200,text,1282,1,0,0,336
1686604103816,278,Post do voo,200,text,263,1,0,0,0
1686604103787,300,Post do voo,200,text,292,1,0,0,0
1686604103698,389,Post do voo,200,text,381,1,0,0,0
1686604103728,359,Post do voo,200,text,351,1,0,0,0
1686604102674,1406,Blazedemo,200,text,1405,1,0,0,342
1686604103031,1030,Blazedemo,200,text,1018,1,0,0,325
1686604103793,267,Post do voo,200,text,245,1,0,0,0
1686604102958,1091,Blazedemo,200,text,1080,1,0,0,331
1686604102359,1690,Blazedemo,200,text,1682,1,0,0,328
1686604102329,1720,Blazedemo,200,text,1712,1,0,0,331
1686604103705,344,Post do voo,200,text,333,1,0,0,0
1686604103328,721,Blazedemo,200,text,710,1,0,0,455
1686604103776,273,Post do voo,200,text,262,1,0,0,0
1686604103826,298,Post do voo,200,text,273,1,0,0,0
1686604103171,953,Blazedemo,200,text,935,1,0,0,321
1686604102569,1555,Confirma,200,text,1537,1,0,0,0
1686604102313,1818,Blazedemo,200,text,1811,1,0,0,346
1686604102911,1235,Blazedemo,200,text,1220,1,0,0,308
1686604103018,1133,Blazedemo,200,text,1128,1,0,0,332
1686604103688,490,Post do voo,200,text,463,1,0,0,0
1686604103873,305,Post do voo,200,text,286,1,0,0,0
1686604103930,268,Post do voo,200,text,248,1,0,0,0
1686604102368,1831,Blazedemo,200,text,1823,1,0,0,319
1686604102872,1347,Blazedemo,200,text,1334,1,0,0,311
1686604102848,1371,Blazedemo,200,text,1358,1,0,0,330
1686604103824,402,Post do voo,200,text,382,1,0,0,0
1686604103930,335,Post do voo,200,text,296,1,0,0,0
1686604103980,286,Post do voo,200,text,285,1,0,0,0
