timeStamp,elapsed,responseCode,Latency,SampleCount,ErrorCount,IdleTime,Connect
1686602750321,328,200,306,1,0,0,0
1686602750368,302,200,281,1,0,0,0
1686602750502,181,429,181,1,1,0,0
1686602750483,288,200,280,1,0,0,0
1686602750528,275,200,253,1,0,0,0
1686602745066,5875,200,5869,1,0,0,0
1686602750649,306,200,285,1,0,0,0
1686602750790,170,429,170,1,1,0,0
1686602750638,323,200,309,1,0,0,0
1686602750721,323,200,311,1,0,0,0
1686602750808,278,200,265,1,0,0,0
1686602750820,297,200,283,1,0,0,0
1686602750986,170,429,170,1,1,0,0
1686602745289,5955,200,5949,1,0,0,0
1686602749127,2110,200,2088,1,0,0,0
1686602750814,416,200,395,1,0,0,0
1686602750924,286,200,269,1,0,0,0
1686602750870,308,200,286,1,0,0,0
1686602750843,437,200,431,1,0,0,0
1686602751038,269,200,263,1,0,0,0
1686602751066,278,200,272,1,0,0,0
1686602751051,300,200,287,1,0,0,0
1686602751129,282,200,262,1,0,0,0
1686602751171,282,200,260,1,0,0,0
1686602751207,275,200,262,1,0,0,0
1686602745688,5812,200,5795,1,0,0,0
1686602751421,176,429,176,1,1,0,0
1686602745582,6033,200,6027,1,0,0,331
1686602751455,168,429,168,1,1,0,0
1686602751356,294,200,286,1,0,0,0
1686602751403,300,200,280,1,0,0,0
1686602751103,594,200,580,1,0,0,320
1686602751503,272,200,264,1,0,0,0
1686602751464,311,200,296,1,0,0,0
1686602751492,363,200,337,1,0,0,0
1686602751605,312,200,296,1,0,0,0
1686602745993,5925,200,5918,1,0,0,313
1686602751658,274,200,259,1,0,0,0
1686602751593,372,200,353,1,0,0,0
1686602751579,386,200,367,1,0,0,0
1686602751269,783,200,765,1,0,0,0
1686602751816,289,200,274,1,0,0,0
1686602751827,284,200,270,1,0,0,0
1686602751848,283,200,257,1,0,0,0
1686602751885,300,200,277,1,0,0,0
1686602752068,172,429,172,1,1,0,0
1686602750929,1423,200,1407,1,0,0,0
1686602752131,310,200,310,1,0,0,0
1686602751895,689,200,647,1,0,0,314
1686602750319,2428,200,2405,1,0,0,0
1686602751586,1092,200,1079,1,0,0,315
1686602752403,412,200,399,1,0,0,0
1686602752612,267,200,253,1,0,0,0
1686602752665,304,200,291,1,0,0,0
1686602752717,258,200,246,1,0,0,0
1686602752393,656,200,649,1,0,0,401
1686602752413,643,200,636,1,0,0,322
1686602752469,607,200,595,1,0,0,340
1686602752128,985,200,972,1,0,0,0
1686602752948,165,429,165,1,1,0,0
1686602752544,611,200,596,1,0,0,322
1686602752748,415,200,407,1,0,0,0
1686602752893,276,200,263,1,0,0,0
1686602752474,792,200,782,1,0,0,335
1686602752631,598,200,593,1,0,0,325
1686602752901,291,200,276,1,0,0,0
1686602752894,288,200,275,1,0,0,0
1686602750852,2438,200,2413,1,0,0,0
1686602747289,6089,200,6082,1,0,0,0
1686602753106,282,200,273,1,0,0,0
1686602752848,594,200,587,1,0,0,329
1686602752894,593,200,586,1,0,0,318
1686602753178,318,200,302,1,0,0,0
1686602753332,164,429,164,1,1,0,0
1686602753263,326,200,326,1,0,0,0
1686602753308,282,200,281,1,0,0,0
1686602753328,262,200,262,1,0,0,0
1686602751222,2499,200,2482,1,0,0,0
1686602753357,365,200,348,1,0,0,0
1686602753482,298,200,283,1,0,0,0
1686602753198,612,200,597,1,0,0,326
1686602752601,1258,200,1221,1,0,0,0
1686602752619,1279,200,1272,1,0,0,801
1686602753099,893,200,887,1,0,0,592
1686602753702,331,200,306,1,0,0,0
1686602753826,278,200,264,1,0,0,0
1686602753772,358,200,338,1,0,0,0
1686602753974,164,429,164,1,1,0,0
1686602752963,1268,200,1262,1,0,0,0
1686602753968,289,200,281,1,0,0,0
1686602753547,668,200,662,1,0,0,331
1686602753871,313,200,301,1,0,0,0
1686602753988,319,200,319,1,0,0,0
1686602754195,328,200,328,1,0,0,0
1686602751980,2554,200,2547,1,0,0,0
1686602754279,300,200,288,1,0,0,0
1686602754204,394,200,386,1,0,0,0
1686602754304,301,200,294,1,0,0,0
1686602748613,6159,200,6141,1,0,0,0
1686602754417,287,200,272,1,0,0,0
1686602754634,169,429,169,1,1,0,0
1686602754323,739,200,731,1,0,0,357
1686602754789,285,200,265,1,0,0,0
1686602754487,662,200,652,1,0,0,334
1686602754570,585,200,579,1,0,0,315
1686602754912,262,200,256,1,0,0,0
1686602755081,167,429,167,1,1,0,0
1686602754416,871,200,864,1,0,0,551
1686602755163,305,200,287,1,0,0,0
1686602754951,601,200,595,1,0,0,330
1686602754782,838,200,832,1,0,0,0
1686602755365,264,200,249,1,0,0,0
1686602755108,670,200,648,1,0,0,0
1686602755496,267,200,247,1,0,0,0
1686602755327,485,200,464,1,0,0,0
1686602755649,346,200,338,1,0,0,0
1686602755874,269,200,263,1,0,0,0
1686602755275,904,200,885,1,0,0,0
1686602755944,295,200,278,1,0,0,0
1686602755786,599,200,593,1,0,0,323
1686602755730,712,200,706,1,0,0,316
1686602753846,2651,200,2616,1,0,0,0
1686602756176,333,200,326,1,0,0,0
1686602756088,511,200,498,1,0,0,0
1686602756157,460,200,442,1,0,0,0
1686602756361,295,200,275,1,0,0,0
1686602756433,303,200,296,1,0,0,0
1686602751339,5634,200,5622,1,0,0,0
1686602756858,349,200,343,1,0,0,0
1686602757007,286,200,277,1,0,0,0
1686602757085,299,200,286,1,0,0,0
1686602757121,283,200,263,1,0,0,0
1686602757177,285,200,265,1,0,0,0
1686602757327,163,429,163,1,1,0,0
1686602757173,317,200,298,1,0,0,0
1686602755173,2466,200,2446,1,0,0,0
1686602751494,6166,200,6144,1,0,0,0
1686602757563,175,429,175,1,1,0,0
1686602757112,596,200,590,1,0,0,319
1686602757627,320,200,296,1,0,0,0
1686602757819,265,200,249,1,0,0,0
1686602757850,331,200,317,1,0,0,0
1686602752139,6150,200,6144,1,0,0,348
1686602755533,2729,200,2709,1,0,0,0
1686602757818,385,200,373,1,0,0,0
1686602751798,6392,200,6376,1,0,0,320
1686602757866,449,200,436,1,0,0,0
1686602758221,272,200,259,1,0,0,0
1686602757804,695,200,683,1,0,0,363
1686602757929,577,200,570,1,0,0,313
1686602752656,5858,200,5843,1,0,0,0
1686602758273,320,200,307,1,0,0,0
1686602758084,577,200,568,1,0,0,315
1686602758497,164,429,164,1,1,0,0
1686602758463,288,200,268,1,0,0,0
1686602758168,557,200,551,1,0,0,0
1686602758707,175,429,175,1,1,0,0
1686602758464,589,200,586,1,0,0,334
1686602759438,164,429,164,1,1,0,0
1686602759231,583,200,576,1,0,0,317
1686602759528,291,200,279,1,0,0,0
1686602759694,301,200,291,1,0,0,0
1686602759656,365,200,358,1,0,0,0
1686602759509,528,200,512,1,0,0,0
1686602760040,273,200,260,1,0,0,0
1686602759703,625,200,618,1,0,0,353
1686602759833,517,200,495,1,0,0,0
1686602759926,558,200,552,1,0,0,302
1686602760319,293,200,273,1,0,0,0
1686602760345,304,200,292,1,0,0,0
1686602760369,315,200,295,1,0,0,0
1686602760569,286,200,266,1,0,0,0
1686602760590,324,200,304,1,0,0,0
1686602760714,320,200,300,1,0,0,0
1686602760797,272,200,264,1,0,0,0
1686602761089,263,200,258,1,0,0,0
1686602755839,6026,200,6007,1,0,0,0
1686602756036,6023,200,6003,1,0,0,0
1686602762069,272,200,266,1,0,0,0
1686602761901,523,200,504,1,0,0,0
1686602762395,355,200,315,1,0,0,0
1686602762377,372,200,333,1,0,0,0
1686602762514,293,200,259,1,0,0,0
1686602762156,671,200,664,1,0,0,0
1686602762707,172,429,172,1,1,0,0
1686602762637,265,200,251,1,0,0,0
1686602762529,449,200,443,1,0,0,0
1686602762943,177,429,177,1,1,0,0
1686602762892,275,200,265,1,0,0,0
1686602762960,294,200,288,1,0,0,0
1686602761966,1325,200,1318,1,0,0,0
1686602763078,435,200,430,1,0,0,0
1686602763388,370,200,357,1,0,0,0
1686602763148,647,200,639,1,0,0,0
1686602763542,617,200,602,1,0,0,355
1686602763949,289,200,274,1,0,0,0
1686602764063,333,200,333,1,0,0,0
1686602764209,187,429,187,1,1,0,0
1686602764168,311,200,304,1,0,0,0
1686602764360,275,200,269,1,0,0,0
1686602764008,651,200,645,1,0,0,388
1686602764555,265,200,258,1,0,0,0
1686602764597,282,200,276,1,0,0,0
1686602764661,278,200,262,1,0,0,0
1686602764450,585,200,582,1,0,0,332
1686602764100,961,200,944,1,0,0,682
1686602764896,173,429,173,1,1,0,0
1686602764820,277,200,265,1,0,0,0
1686602764448,654,200,642,1,0,0,334
1686602764823,279,200,267,1,0,0,0
1686602764060,1115,200,1089,1,0,0,0
1686602763854,1338,200,1331,1,0,0,0
1686602764829,363,200,356,1,0,0,0
1686602764632,630,200,617,1,0,0,0
1686602765197,274,200,267,1,0,0,0
1686602765300,308,200,296,1,0,0,0
1686602765290,335,200,318,1,0,0,0
1686602764961,670,200,654,1,0,0,362
1686602765359,285,200,279,1,0,0,0
1686602765371,274,200,267,1,0,0,0
1686602763985,1890,200,1877,1,0,0,0
1686602765651,276,200,264,1,0,0,0
1686602765540,644,200,638,1,0,0,0
1686602765604,587,200,580,1,0,0,303
1686602765611,639,200,633,1,0,0,0
1686602766014,482,429,482,1,1,0,312
1686602766228,289,200,268,1,0,0,0
1686602766261,282,200,267,1,0,0,0
1686602766051,586,200,580,1,0,0,319
1686602766650,168,429,168,1,1,0,0
1686602766644,273,200,266,1,0,0,0
1686602766329,595,200,581,1,0,0,318
1686602765862,1082,200,1076,1,0,0,0
1686602766018,1071,200,1062,1,0,0,811
1686602766572,571,200,565,1,0,0,308
1686602766779,510,429,510,1,1,0,338
1686602767044,286,200,266,1,0,0,0
1686602766750,580,200,566,1,0,0,302
1686602766758,580,200,572,1,0,0,322
1686602767133,274,200,255,1,0,0,0
1686602767165,274,200,252,1,0,0,0
1686602766724,722,200,715,1,0,0,458
1686602767093,562,200,556,1,0,0,301
1686602766360,1338,200,1326,1,0,0,306
1686602767513,286,200,280,1,0,0,0
1686602766985,808,429,808,1,1,0,634
1686602767508,258,200,258,1,0,0,0
1686602767674,272,200,264,1,0,0,0
1686602767680,310,200,266,1,0,0,0
1686602767353,655,200,649,1,0,0,334
1686602766357,1743,200,1727,1,0,0,328
1686602767702,590,200,575,1,0,0,316
1686602766480,1872,200,1866,1,0,0,308
1686602765800,2719,200,2714,1,0,0,325
1686602768064,584,200,576,1,0,0,313
1686602768374,304,200,297,1,0,0,0
1686602768430,341,200,325,1,0,0,0
1686602768536,330,200,317,1,0,0,0
1686602768714,275,200,257,1,0,0,0
1686602769202,277,200,260,1,0,0,0
1686602769258,274,200,268,1,0,0,0
1686602767228,2354,200,2354,1,0,0,0
1686602769426,161,429,161,1,1,0,0
1686602764430,5163,200,5152,1,0,0,0
1686602767415,2193,200,2188,1,0,0,316
1686602769485,285,200,266,1,0,0,0
1686602769456,295,200,291,1,0,0,0
1686602769356,356,200,344,1,0,0,0
1686602769076,636,200,624,1,0,0,314
1686602769505,344,200,327,1,0,0,0
1686602769319,562,200,556,1,0,0,0
1686602768964,934,200,917,1,0,0,335
1686602768955,950,200,943,1,0,0,344
1686602769683,257,200,251,1,0,0,0
1686602769687,293,200,284,1,0,0,0
1686602769423,715,200,704,1,0,0,0
1686602769404,756,200,742,1,0,0,0
1686602768232,1928,200,1914,1,0,0,0
1686602770014,173,429,173,1,1,0,0
1686602769114,1086,200,1066,1,0,0,0
1686602769793,598,200,579,1,0,0,0
1686602770091,330,200,310,1,0,0,0
1686602769867,678,200,671,1,0,0,406
1686602770132,421,200,406,1,0,0,0
1686602769935,838,429,838,1,1,0,664
1686602770347,398,200,398,1,0,0,0
1686602770389,356,200,313,1,0,0,0
1686602770691,163,429,163,1,1,0,0
1686602770566,316,200,296,1,0,0,0
1686602770885,317,200,311,1,0,0,0
1686602771114,170,429,170,1,1,0,0
1686602771055,169,429,169,1,1,0,0
1686602770774,589,200,585,1,0,0,297
1686602770706,667,200,653,1,0,0,335
1686602771057,334,200,327,1,0,0,0
1686602769590,1874,200,1865,1,0,0,0
1686602768958,2600,200,2597,1,0,0,0
1686602771007,636,200,620,1,0,0,322
1686602771375,277,200,260,1,0,0,0
1686602771118,586,200,579,1,0,0,314
1686602771306,600,200,596,1,0,0,321
1686602771642,291,200,277,1,0,0,0
1686602771697,288,200,280,1,0,0,0
1686602771870,166,429,166,1,1,0,0
1686602772003,163,429,163,1,1,0,0
1686602771910,302,200,282,1,0,0,0
1686602771561,753,200,738,1,0,0,0
1686602766728,5607,200,5586,1,0,0,0
1686602772183,161,429,161,1,1,0,0
1686602772083,261,200,253,1,0,0,0
1686602772206,162,429,162,1,1,0,0
1686602772074,339,200,328,1,0,0,0
1686602772274,291,200,291,1,0,0,0
1686602772467,168,429,168,1,1,0,0
1686602772635,272,200,264,1,0,0,0
1686602772388,612,200,612,1,0,0,324
1686602771018,1984,200,1980,1,0,0,0
1686602772463,597,200,580,1,0,0,0
1686602772603,564,200,556,1,0,0,311
1686602772870,325,200,311,1,0,0,0
1686602772975,339,200,325,1,0,0,0
1686602772544,763,200,756,1,0,0,468
1686602772804,638,200,638,1,0,0,341
1686602772847,623,200,610,1,0,0,0
1686602768037,5470,200,5470,1,0,0,315
1686602773173,516,429,516,1,1,0,355
1686602773636,174,429,174,1,1,0,0
1686602773466,299,200,284,1,0,0,0
1686602773440,281,200,261,1,0,0,0
1686602773699,348,200,328,1,0,0,0
1686602774008,304,200,285,1,0,0,0
1686602773969,363,200,350,1,0,0,0
1686602772577,1810,200,1755,1,0,0,0
1686602774347,168,429,168,1,1,0,0
1686602774181,442,200,442,1,0,0,0
1686602773742,912,200,894,1,0,0,0
1686602773850,836,200,830,1,0,0,0
1686602774307,404,200,391,1,0,0,0
1686602773458,1508,200,1501,1,0,0,307
1686602774532,445,200,427,1,0,0,0
1686602773907,1444,200,1444,1,0,0,0
1686602775010,379,200,360,1,0,0,0
1686602775349,165,429,165,1,1,0,0
1686602775251,287,200,273,1,0,0,0
1686602775421,304,200,298,1,0,0,0
1686602775358,544,200,524,1,0,0,0
1686602775535,764,200,741,1,0,0,0
1686602775917,325,200,325,1,0,0,0
1686602775535,801,200,781,1,0,0,0
1686602776131,277,200,265,1,0,0,0
1686602776150,269,200,252,1,0,0,0
1686602771811,4719,200,4711,1,0,0,0
1686602775803,735,200,721,1,0,0,439
1686602776375,163,429,163,1,1,0,0
1686602775810,1162,200,1154,1,0,0,432
1686602776742,275,200,263,1,0,0,0
1686602776551,582,200,576,1,0,0,319
1686602776975,286,200,266,1,0,0,0
1686602776139,1122,200,1110,1,0,0,384
1686602776455,955,200,944,1,0,0,0
1686602776932,664,200,664,1,0,0,310
1686602775866,1790,200,1778,1,0,0,0
1686602777541,160,429,160,1,1,0,0
1686602777429,286,200,272,1,0,0,0
1686602777919,268,200,256,1,0,0,0
1686602777611,636,200,636,1,0,0,327
1686602778326,302,200,295,1,0,0,0
1686602778352,475,200,466,1,0,0,0
1686602778611,445,200,428,1,0,0,0
1686602774796,4662,200,4655,1,0,0,0
1686602779325,296,200,296,1,0,0,0
1686602779377,389,200,376,1,0,0,0
1686602779610,323,200,302,1,0,0,0
1686602779946,335,200,329,1,0,0,0
1686602780351,271,200,251,1,0,0,0
1686602780813,302,200,282,1,0,0,0
1686602776193,4985,200,4971,1,0,0,0
1686602780597,589,200,580,1,0,0,319
1686602781134,178,429,178,1,1,0,0
1686602779198,2086,200,2067,1,0,0,0
1686602780917,328,200,314,1,0,0,0
1686602780624,765,200,759,1,0,0,0
1686602780826,670,200,654,1,0,0,0
1686602781676,272,200,260,1,0,0,0
1686602782007,276,200,264,1,0,0,0
1686602782692,275,200,263,1,0,0,0
1686602782311,684,200,677,1,0,0,337
1686602782586,604,200,598,1,0,0,327
1686602783267,175,429,175,1,1,0,0
1686602783316,286,200,273,1,0,0,0
1686602783347,264,200,255,1,0,0,0
1686602783658,275,200,268,1,0,0,0
1686602784036,266,200,257,1,0,0,0
1686602784001,268,200,260,1,0,0,0
1686602784080,307,200,300,1,0,0,0
1686602784278,161,429,161,1,1,0,0
1686602778990,5587,200,5567,1,0,0,0
1686602784480,304,200,298,1,0,0,0
1686602784368,393,200,387,1,0,0,0
1686602785216,336,200,316,1,0,0,0
1686602785068,607,200,587,1,0,0,0
1686602787478,365,200,365,1,0,0,0
1686602787577,303,200,290,1,0,0,0
1686602787566,323,200,307,1,0,0,0
1686602787734,179,429,179,1,1,0,0
1686602788029,281,200,274,1,0,0,0
1686602783434,5530,200,5524,1,0,0,0
1686602788810,189,429,189,1,1,0,0
1686602789209,283,200,269,1,0,0,0
1686602788722,832,200,826,1,0,0,0
1686602789715,270,200,260,1,0,0,0
1686602789899,267,200,261,1,0,0,0
1686602788465,1850,200,1843,1,0,0,0
1686602790842,271,200,261,1,0,0,0
1686602785395,6040,200,6034,1,0,0,0
1686602785729,5995,200,5989,1,0,0,0
1686602786622,6293,200,6286,1,0,0,0
1686602793024,275,200,275,1,0,0,0
1686602787380,6484,200,6478,1,0,0,0
1686602793407,417,200,404,1,0,0,0
1686602794660,181,429,181,1,1,0,0
1686602794055,934,200,919,1,0,0,0
1686602798903,265,200,258,1,0,0,0
1686602803923,4909,200,4903,1,0,0,0
